CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Sherburne County,Minnesota,27,141,Central
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Washington County,Minnesota,27,163,Central
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Wright County,Minnesota,27,171,Central
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Pierce County,Wisconsin,55,093,Outlying
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",St. Croix County,Wisconsin,55,109,Outlying
33540,,,"Missoula, MT",,,Missoula County,Montana,30,063,Central
33660,,380,"Mobile, AL",,"Mobile-Daphne-Fairhope, AL",Mobile County,Alabama,01,097,Central
33660,,380,"Mobile, AL",,"Mobile-Daphne-Fairhope, AL",Washington County,Alabama,01,129,Outlying
33700,,488,"Modesto, CA",,"San Jose-San Francisco-Oakland, CA",Stanislaus County,California,06,099,Central
33740,,384,"Monroe, LA",,"Monroe-Ruston, LA",Morehouse Parish,Louisiana,22,067,Outlying
33740,,384,"Monroe, LA",,"Monroe-Ruston, LA",Ouachita Parish,Louisiana,22,073,Central
33740,,384,"Monroe, LA",,"Monroe-Ruston, LA",Union Parish,Louisiana,22,111,Outlying
33780,,220,"Monroe, MI",,"Detroit-Warren-Ann Arbor, MI",Monroe County,Michigan,26,115,Central
33860,,388,"Montgomery, AL",,"Montgomery-Selma-Alexander City, AL",Autauga County,Alabama,01,001,Central
33860,,388,"Montgomery, AL",,"Montgomery-Selma-Alexander City, AL",Elmore County,Alabama,01,051,Central
33860,,388,"Montgomery, AL",,"Montgomery-Selma-Alexander City, AL",Lowndes County,Alabama,01,085,Outlying
33860,,388,"Montgomery, AL",,"Montgomery-Selma-Alexander City, AL",Montgomery County,Alabama,01,101,Central
34060,,390,"Morgantown, WV",,"Morgantown-Fairmont, WV",Monongalia County,West Virginia,54,061,Central
34060,,390,"Morgantown, WV",,"Morgantown-Fairmont, WV",Preston County,West Virginia,54,077,Outlying
34100,,315,"Morristown, TN",,"Knoxville-Morristown-Sevierville, TN",Grainger County,Tennessee,47,057,Outlying
34100,,315,"Morristown, TN",,"Knoxville-Morristown-Sevierville, TN",Hamblen County,Tennessee,47,063,Central
34100,,315,"Morristown, TN",,"Knoxville-Morristown-Sevierville, TN",Jefferson County,Tennessee,47,089,Central
34580,,500,"Mount Vernon-Anacortes, WA",,"Seattle-Tacoma, WA",Skagit County,Washington,53,057,Central
34620,,294,"Muncie, IN",,"Indianapolis-Carmel-Muncie, IN",Delaware County,Indiana,18,035,Central
34740,,266,"Muskegon, MI",,"Grand Rapids-Kentwood-Muskegon, MI",Muskegon County,Michigan,26,121,Central
34820,,396,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",,"Myrtle Beach-Conway, SC-NC",Brunswick County,North Carolina,37,019,Central
34820,,396,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",,"Myrtle Beach-Conway, SC-NC",Horry County,South Carolina,45,051,Central
34900,,488,"Napa, CA",,"San Jose-San Francisco-Oakland, CA",Napa County,California,06,055,Central
34940,,163,"Naples-Marco Island, FL",,"Cape Coral-Fort Myers-Naples, FL",Collier County,Florida,12,021,Central
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Cannon County,Tennessee,47,015,Outlying
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Cheatham County,Tennessee,47,021,Outlying
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Davidson County,Tennessee,47,037,Central
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Dickson County,Tennessee,47,043,Outlying
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Macon County,Tennessee,47,111,Outlying
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Maury County,Tennessee,47,119,Outlying
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Robertson County,Tennessee,47,147,Outlying
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Rutherford County,Tennessee,47,149,Outlying
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Smith County,Tennessee,47,159,Outlying
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Sumner County,Tennessee,47,165,Central
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Trousdale County,Tennessee,47,169,Outlying
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Williamson County,Tennessee,47,187,Central
34980,,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",,"Nashville-Davidson--Murfreesboro, TN",Wilson County,Tennessee,47,189,Central
35100,,404,"New Bern, NC",,"New Bern-Morehead City, NC",Craven County,North Carolina,37,049,Central
35100,,404,"New Bern, NC",,"New Bern-Morehead City, NC",Jones County,North Carolina,37,103,Outlying
35100,,404,"New Bern, NC",,"New Bern-Morehead City, NC",Pamlico County,North Carolina,37,137,Outlying
35300,,408,"New Haven-Milford, CT",,"New York-Newark, NY-NJ-CT-PA",New Haven County,Connecticut,09,009,Central
35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Hammond, LA-MS",Jefferson Parish,Louisiana,22,051,Central
35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Hammond, LA-MS",Orleans Parish,Louisiana,22,071,Central
35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Hammond, LA-MS",Plaquemines Parish,Louisiana,22,075,Central
35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Hammond, LA-MS",St. Bernard Parish,Louisiana,22,087,Central
35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Hammond, LA-MS",St. Charles Parish,Louisiana,22,089,Central
35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Hammond, LA-MS",St. James Parish,Louisiana,22,093,Outlying
35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Hammond, LA-MS",St. John the Baptist Parish,Louisiana,22,095,Central
35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Hammond, LA-MS",St. Tammany Parish,Louisiana,22,103,Outlying
35620,35004,408,"New York-Newark-Jersey City, NY-NJ-PA","Nassau County-Suffolk County, NY","New York-Newark, NY-NJ-CT-PA",Nassau County,New York,36,059,Central
35620,35004,408,"New York-Newark-Jersey City, NY-NJ-PA","Nassau County-Suffolk County, NY","New York-Newark, NY-NJ-CT-PA",Suffolk County,New York,36,103,Central
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA","Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,34,013,Central
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA","Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Hunterdon County,New Jersey,34,019,Central
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA","Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Morris County,New Jersey,34,027,Central
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA","Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Sussex County,New Jersey,34,037,Central
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA","Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Union County,New Jersey,34,039,Central
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA","Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Pike County,Pennsylvania,42,103,Outlying
35620,35154,408,"New York-Newark-Jersey City, NY-NJ-PA","New Brunswick-Lakewood, NJ","New York-Newark, NY-NJ-CT-PA",Middlesex County,New Jersey,34,023,Central
35620,35154,408,"New York-Newark-Jersey City, NY-NJ-PA","New Brunswick-Lakewood, NJ","New York-Newark, NY-NJ-CT-PA",Monmouth County,New Jersey,34,025,Central
35620,35154,408,"New York-Newark-Jersey City, NY-NJ-PA","New Brunswick-Lakewood, NJ","New York-Newark, NY-NJ-CT-PA",Ocean County,New Jersey,34,029,Central
35620,35154,408,"New York-Newark-Jersey City, NY-NJ-PA","New Brunswick-Lakewood, NJ","New York-Newark, NY-NJ-CT-PA",Somerset County,New Jersey,34,035,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Bergen County,New Jersey,34,003,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Hudson County,New Jersey,34,017,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Passaic County,New Jersey,34,031,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Bronx County,New York,36,005,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Kings County,New York,36,047,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",New York County,New York,36,061,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Putnam County,New York,36,079,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Queens County,New York,36,081,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Richmond County,New York,36,085,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Rockland County,New York,36,087,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Westchester County,New York,36,119,Central
35660,,515,"Niles, MI",,"South Bend-Elkhart-Mishawaka, IN-MI",Berrien County,Michigan,26,021,Central
35840,,412,"North Port-Sarasota-Bradenton, FL",,"North Port-Sarasota, FL",Manatee County,Florida,12,081,Central
35840,,412,"North Port-Sarasota-Bradenton, FL",,"North Port-Sarasota, FL",Sarasota County,Florida,12,115,Central
35980,,278,"Norwich-New London, CT",,"Hartford-East Hartford, CT",New London County,Connecticut,09,011,Central
36100,,,"Ocala, FL",,,Marion County,Florida,12,083,Central
36140,,428,"Ocean City, NJ",,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Cape May County,New Jersey,34,009,Central
36220,,372,"Odessa, TX",,"Midland-Odessa, TX",Ector County,Texas,48,135,Central
36260,,482,"Ogden-Clearfield, UT",,"Salt Lake City-Provo-Orem, UT",Box Elder County,Utah,49,003,Central
36260,,482,"Ogden-Clearfield, UT",,"Salt Lake City-Provo-Orem, UT",Davis County,Utah,49,011,Central
36260,,482,"Ogden-Clearfield, UT",,"Salt Lake City-Provo-Orem, UT",Morgan County,Utah,49,029,Outlying
36260,,482,"Ogden-Clearfield, UT",,"Salt Lake City-Provo-Orem, UT",Weber County,Utah,49,057,Central
36420,,416,"Oklahoma City, OK",,"Oklahoma City-Shawnee, OK",Canadian County,Oklahoma,40,017,Central
36420,,416,"Oklahoma City, OK",,"Oklahoma City-Shawnee, OK",Cleveland County,Oklahoma,40,027,Central
36420,,416,"Oklahoma City, OK",,"Oklahoma City-Shawnee, OK",Grady County,Oklahoma,40,051,Outlying
36420,,416,"Oklahoma City, OK",,"Oklahoma City-Shawnee, OK",Lincoln County,Oklahoma,40,081,Outlying
36420,,416,"Oklahoma City, OK",,"Oklahoma City-Shawnee, OK",Logan County,Oklahoma,40,083,Central
36420,,416,"Oklahoma City, OK",,"Oklahoma City-Shawnee, OK",McClain County,Oklahoma,40,087,Outlying
36420,,416,"Oklahoma City, OK",,"Oklahoma City-Shawnee, OK",Oklahoma County,Oklahoma,40,109,Central
36500,,500,"Olympia-Lacey-Tumwater, WA",,"Seattle-Tacoma, WA",Thurston County,Washington,53,067,Central
36540,,420,"Omaha-Council Bluffs, NE-IA",,"Omaha-Council Bluffs-Fremont, NE-IA",Harrison County,Iowa,19,085,Outlying
36540,,420,"Omaha-Council Bluffs, NE-IA",,"Omaha-Council Bluffs-Fremont, NE-IA",Mills County,Iowa,19,129,Outlying
36540,,420,"Omaha-Council Bluffs, NE-IA",,"Omaha-Council Bluffs-Fremont, NE-IA",Pottawattamie County,Iowa,19,155,Central
36540,,420,"Omaha-Council Bluffs, NE-IA",,"Omaha-Council Bluffs-Fremont, NE-IA",Cass County,Nebraska,31,025,Outlying
36540,,420,"Omaha-Council Bluffs, NE-IA",,"Omaha-Council Bluffs-Fremont, NE-IA",Douglas County,Nebraska,31,055,Central
36540,,420,"Omaha-Council Bluffs, NE-IA",,"Omaha-Council Bluffs-Fremont, NE-IA",Sarpy County,Nebraska,31,153,Central
36540,,420,"Omaha-Council Bluffs, NE-IA",,"Omaha-Council Bluffs-Fremont, NE-IA",Saunders County,Nebraska,31,155,Outlying
36540,,420,"Omaha-Council Bluffs, NE-IA",,"Omaha-Council Bluffs-Fremont, NE-IA",Washington County,Nebraska,31,177,Outlying
36740,,422,"Orlando-Kissimmee-Sanford, FL",,"Orlando-Lakeland-Deltona, FL",Lake County,Florida,12,069,Outlying
36740,,422,"Orlando-Kissimmee-Sanford, FL",,"Orlando-Lakeland-Deltona, FL",Orange County,Florida,12,095,Central
36740,,422,"Orlando-Kissimmee-Sanford, FL",,"Orlando-Lakeland-Deltona, FL",Osceola County,Florida,12,097,Outlying
36740,,422,"Orlando-Kissimmee-Sanford, FL",,"Orlando-Lakeland-Deltona, FL",Seminole County,Florida,12,117,Central
36780,,118,"Oshkosh-Neenah, WI",,"Appleton-Oshkosh-Neenah, WI",Winnebago County,Wisconsin,55,139,Central
36980,,,"Owensboro, KY",,,Daviess County,Kentucky,21,059,Central
36980,,,"Owensboro, KY",,,Hancock County,Kentucky,21,091,Outlying
36980,,,"Owensboro, KY",,,McLean County,Kentucky,21,149,Outlying
37100,,348,"Oxnard-Thousand Oaks-Ventura, CA",,"Los Angeles-Long Beach, CA",Ventura County,California,06,111,Central
37340,,,"Palm Bay-Melbourne-Titusville, FL",,,Brevard County,Florida,12,009,Central
37460,,,"Panama City, FL",,,Bay County,Florida,12,005,Central
37620,,425,"Parkersburg-Vienna, WV",,"Parkersburg-Marietta-Vienna, WV-OH",Wirt County,West Virginia,54,105,Outlying
37620,,425,"Parkersburg-Vienna, WV",,"Parkersburg-Marietta-Vienna, WV-OH",Wood County,West Virginia,54,107,Central
37860,,426,"Pensacola-Ferry Pass-Brent, FL",,"Pensacola-Ferry Pass, FL-AL",Escambia County,Florida,12,033,Central
37860,,426,"Pensacola-Ferry Pass-Brent, FL",,"Pensacola-Ferry Pass, FL-AL",Santa Rosa County,Florida,12,113,Central
37900,,,"Peoria, IL",,,Fulton County,Illinois,17,057,Outlying
37900,,,"Peoria, IL",,,Marshall County,Illinois,17,123,Outlying
37900,,,"Peoria, IL",,,Peoria County,Illinois,17,143,Central
37900,,,"Peoria, IL",,,Stark County,Illinois,17,175,Outlying
37900,,,"Peoria, IL",,,Tazewell County,Illinois,17,179,Central
37900,,,"Peoria, IL",,,Woodford County,Illinois,17,203,Central
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Camden, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Burlington County,New Jersey,34,005,Central
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Camden, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Camden County,New Jersey,34,007,Central
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Camden, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Gloucester County,New Jersey,34,015,Central
37980,33874,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Bucks County,Pennsylvania,42,017,Central
37980,33874,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Chester County,Pennsylvania,42,029,Central
37980,33874,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Montgomery County,Pennsylvania,42,091,Central
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Delaware County,Pennsylvania,42,045,Central
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Philadelphia County,Pennsylvania,42,101,Central
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Wilmington, DE-MD-NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",New Castle County,Delaware,10,003,Central
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Wilmington, DE-MD-NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Cecil County,Maryland,24,015,Central
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Wilmington, DE-MD-NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Salem County,New Jersey,34,033,Central
38060,,429,"Phoenix-Mesa-Chandler, AZ",,"Phoenix-Mesa, AZ",Maricopa County,Arizona,04,013,Central
38060,,429,"Phoenix-Mesa-Chandler, AZ",,"Phoenix-Mesa, AZ",Pinal County,Arizona,04,021,Central
38220,,340,"Pine Bluff, AR",,"Little Rock-North Little Rock, AR",Cleveland County,Arkansas,05,025,Outlying
38220,,340,"Pine Bluff, AR",,"Little Rock-North Little Rock, AR",Jefferson County,Arkansas,05,069,Central
38220,,340,"Pine Bluff, AR",,"Little Rock-North Little Rock, AR",Lincoln County,Arkansas,05,079,Outlying
38300,,430,"Pittsburgh, PA",,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Allegheny County,Pennsylvania,42,003,Central
38300,,430,"Pittsburgh, PA",,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Armstrong County,Pennsylvania,42,005,Outlying
38300,,430,"Pittsburgh, PA",,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Beaver County,Pennsylvania,42,007,Central
38300,,430,"Pittsburgh, PA",,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Butler County,Pennsylvania,42,019,Central
38300,,430,"Pittsburgh, PA",,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Fayette County,Pennsylvania,42,051,Outlying
38300,,430,"Pittsburgh, PA",,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Washington County,Pennsylvania,42,125,Central
38300,,430,"Pittsburgh, PA",,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Westmoreland County,Pennsylvania,42,129,Central
38340,,,"Pittsfield, MA",,,Berkshire County,Massachusetts,25,003,Central
38540,,,"Pocatello, ID",,,Bannock County,Idaho,16,005,Central
38540,,,"Pocatello, ID",,,Power County,Idaho,16,077,Outlying
38660,,434,"Ponce, PR",,"Ponce-Yauco-Coamo, PR",Adjuntas Municipio,Puerto Rico,72,001,Outlying
38660,,434,"Ponce, PR",,"Ponce-Yauco-Coamo, PR",Juana Díaz Municipio,Puerto Rico,72,075,Outlying
38660,,434,"Ponce, PR",,"Ponce-Yauco-Coamo, PR",Ponce Municipio,Puerto Rico,72,113,Central
38660,,434,"Ponce, PR",,"Ponce-Yauco-Coamo, PR",Villalba Municipio,Puerto Rico,72,149,Outlying
38860,,438,"Portland-South Portland, ME",,"Portland-Lewiston-South Portland, ME",Cumberland County,Maine,23,005,Central
38860,,438,"Portland-South Portland, ME",,"Portland-Lewiston-South Portland, ME",Sagadahoc County,Maine,23,023,Outlying
38860,,438,"Portland-South Portland, ME",,"Portland-Lewiston-South Portland, ME",York County,Maine,23,031,Central
38900,,440,"Portland-Vancouver-Hillsboro, OR-WA",,"Portland-Vancouver-Salem, OR-WA",Clackamas County,Oregon,41,005,Central
38900,,440,"Portland-Vancouver-Hillsboro, OR-WA",,"Portland-Vancouver-Salem, OR-WA",Columbia County,Oregon,41,009,Outlying
38900,,440,"Portland-Vancouver-Hillsboro, OR-WA",,"Portland-Vancouver-Salem, OR-WA",Multnomah County,Oregon,41,051,Central
38900,,440,"Portland-Vancouver-Hillsboro, OR-WA",,"Portland-Vancouver-Salem, OR-WA",Washington County,Oregon,41,067,Central
38900,,440,"Portland-Vancouver-Hillsboro, OR-WA",,"Portland-Vancouver-Salem, OR-WA",Yamhill County,Oregon,41,071,Outlying
38900,,440,"Portland-Vancouver-Hillsboro, OR-WA",,"Portland-Vancouver-Salem, OR-WA",Clark County,Washington,53,011,Central
38900,,440,"Portland-Vancouver-Hillsboro, OR-WA",,"Portland-Vancouver-Salem, OR-WA",Skamania County,Washington,53,059,Outlying
38940,,370,"Port St. Lucie, FL",,"Miami-Port St. Lucie-Fort Lauderdale, FL",Martin County,Florida,12,085,Central
38940,,370,"Port St. Lucie, FL",,"Miami-Port St. Lucie-Fort Lauderdale, FL",St. Lucie County,Florida,12,111,Central
39100,,408,"Poughkeepsie-Newburgh-Middletown, NY",,"New York-Newark, NY-NJ-CT-PA",Dutchess County,New York,36,027,Central
39100,,408,"Poughkeepsie-Newburgh-Middletown, NY",,"New York-Newark, NY-NJ-CT-PA",Orange County,New York,36,071,Central
39150,,,"Prescott Valley-Prescott, AZ",,,Yavapai County,Arizona,04,025,Central
39300,,148,"Providence-Warwick, RI-MA",,"Boston-Worcester-Providence, MA-RI-NH-CT",Bristol County,Massachusetts,25,005,Central
39300,,148,"Providence-Warwick, RI-MA",,"Boston-Worcester-Providence, MA-RI-NH-CT",Bristol County,Rhode Island,44,001,Central
39300,,148,"Providence-Warwick, RI-MA",,"Boston-Worcester-Providence, MA-RI-NH-CT",Kent County,Rhode Island,44,003,Central
39300,,148,"Providence-Warwick, RI-MA",,"Boston-Worcester-Providence, MA-RI-NH-CT",Newport County,Rhode Island,44,005,Central
39300,,148,"Providence-Warwick, RI-MA",,"Boston-Worcester-Providence, MA-RI-NH-CT",Providence County,Rhode Island,44,007,Central
39300,,148,"Providence-Warwick, RI-MA",,"Boston-Worcester-Providence, MA-RI-NH-CT",Washington County,Rhode Island,44,009,Central
39340,,482,"Provo-Orem, UT",,"Salt Lake City-Provo-Orem, UT",Juab County,Utah,49,023,Outlying
39340,,482,"Provo-Orem, UT",,"Salt Lake City-Provo-Orem, UT",Utah County,Utah,49,049,Central
39380,,444,"Pueblo, CO",,"Pueblo-Cañon City, CO",Pueblo County,Colorado,08,101,Central
39460,,412,"Punta Gorda, FL",,"North Port-Sarasota, FL",Charlotte County,Florida,12,015,Central
39540,,376,"Racine, WI",,"Milwaukee-Racine-Waukesha, WI",Racine County,Wisconsin,55,101,Central
39580,,450,"Raleigh-Cary, NC",,"Raleigh-Durham-Cary, NC",Franklin County,North Carolina,37,069,Outlying
39580,,450,"Raleigh-Cary, NC",,"Raleigh-Durham-Cary, NC",Johnston County,North Carolina,37,101,Central
39580,,450,"Raleigh-Cary, NC",,"Raleigh-Durham-Cary, NC",Wake County,North Carolina,37,183,Central
39660,,452,"Rapid City, SD",,"Rapid City-Spearfish, SD",Meade County,South Dakota,46,093,Central
39660,,452,"Rapid City, SD",,"Rapid City-Spearfish, SD",Pennington County,South Dakota,46,103,Central
39740,,428,"Reading, PA",,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Berks County,Pennsylvania,42,011,Central
39820,,454,"Redding, CA",,"Redding-Red Bluff, CA",Shasta County,California,06,089,Central
39900,,456,"Reno, NV",,"Reno-Carson City-Fernley, NV",Storey County,Nevada,32,029,Outlying
39900,,456,"Reno, NV",,"Reno-Carson City-Fernley, NV",Washoe County,Nevada,32,031,Central
40060,,,"Richmond, VA",,,Amelia County,Virginia,51,007,Outlying
40060,,,"Richmond, VA",,,Charles City County,Virginia,51,036,Outlying
40060,,,"Richmond, VA",,,Chesterfield County,Virginia,51,041,Central
40060,,,"Richmond, VA",,,Dinwiddie County,Virginia,51,053,Central
40060,,,"Richmond, VA",,,Goochland County,Virginia,51,075,Outlying
40060,,,"Richmond, VA",,,Hanover County,Virginia,51,085,Central
40060,,,"Richmond, VA",,,Henrico County,Virginia,51,087,Central
40060,,,"Richmond, VA",,,King and Queen County,Virginia,51,097,Outlying
40060,,,"Richmond, VA",,,King William County,Virginia,51,101,Outlying
40060,,,"Richmond, VA",,,New Kent County,Virginia,51,127,Outlying
40060,,,"Richmond, VA",,,Powhatan County,Virginia,51,145,Outlying
40060,,,"Richmond, VA",,,Prince George County,Virginia,51,149,Central
40060,,,"Richmond, VA",,,Sussex County,Virginia,51,183,Outlying
40060,,,"Richmond, VA",,,Colonial Heights city,Virginia,51,570,Central
40060,,,"Richmond, VA",,,Hopewell city,Virginia,51,670,Central
40060,,,"Richmond, VA",,,Petersburg city,Virginia,51,730,Central
40060,,,"Richmond, VA",,,Richmond city,Virginia,51,760,Central
